D_WEEK_SEQ1|ROUND(SUN_SALES1/SUN_SALES2,2)|ROUND(MON_SALES1/MON_SALES2,2)|ROUND(TUE_SALES1/TUE_SALES2,2)|ROUND(WED_SALES1/WED_SALES2,2)|ROUND(THU_SALES1/THU_SALES2,2)|ROUND(FRI_SALES1/FRI_SALES2,2)|ROUND(SAT_SALES1/SAT_SALES2,2)|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5321|.55|1.02|.7|1.65|.65|.68|.81|
 5322|||.31|1.31|.15|||
 5322|||.31|1.31|.15|||
 5322|||.31|1.31|.15|||
 5322|||.31|1.31|.15|||
 5322|||.31|1.31|.15|||
 5322|||.31|1.31|.15|||
 5322|||.31|1.31|.15|||
